,Gender,Age,CategorizedAge,Geography,Balance,EstimatedSalary,CreditScore,CategorizedCreditScore,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
9375,Male,48,Late Career Adults,Germany,123593.22,82469.06,659,Fair,2,Yes,4,No,Yes
9376,Female,47,Late Career Adults,France,0.0,110900.43,567,Poor,1,No,2,No,Yes
9377,Female,26,Early Career Adults,France,146286.22,105105.35,584,Fair,1,Yes,0,No,No
9378,Female,35,Mid-Career Adults,Spain,111827.27,12674.68,709,Good,2,Yes,1,No,No
9379,Female,26,Early Career Adults,Spain,0.0,93255.85,690,Good,2,Yes,2,Yes,No
9380,Male,70,Retired Adults,France,94416.78,145299.5,627,Fair,1,No,1,Yes,No
9381,Male,45,Late Career Adults,Spain,91549.78,47139.44,765,Very Good,1,Yes,2,Yes,No
9382,Female,38,Mid-Career Adults,France,59568.57,167723.25,645,Fair,1,Yes,7,Yes,No
9383,Female,23,Young Adults,France,94464.81,185900.88,716,Good,2,No,2,Yes,No
9384,Female,57,Near-Retirement Adults,France,0.0,85876.67,771,Very Good,1,No,4,No,Yes
9385,Male,44,Mid-Career Adults,Germany,95368.14,1787.85,687,Good,2,Yes,8,Yes,No
9386,Female,33,Early Career Adults,Germany,102185.42,23231.93,717,Good,2,Yes,10,No,No
9387,Male,32,Early Career Adults,France,144875.71,187740.04,524,Poor,1,No,1,No,No
9388,Male,39,Mid-Career Adults,Spain,0.0,100060.54,679,Good,2,Yes,5,Yes,No
9389,Female,32,Early Career Adults,France,0.0,80130.54,538,Poor,1,Yes,2,Yes,No
9390,Female,37,Mid-Career Adults,Germany,113291.05,132467.54,752,Very Good,2,Yes,5,Yes,No
9391,Male,61,Near-Retirement Adults,Spain,0.0,96202.44,846,Exceptional,2,Yes,0,Yes,No
9392,Female,39,Mid-Career Adults,Spain,0.0,94977.3,532,Poor,2,Yes,0,No,No
9393,Male,43,Mid-Career Adults,Germany,111677.88,178827.3,670,Good,1,Yes,9,No,Yes
9394,Female,35,Mid-Career Adults,Germany,131101.04,192852.67,597,Fair,1,Yes,8,Yes,No
9395,Male,52,Late Career Adults,Germany,76101.81,177238.35,627,Fair,2,No,1,Yes,No
9396,Female,40,Mid-Career Adults,Spain,0.0,199753.97,700,Good,2,Yes,2,No,No
9397,Female,52,Late Career Adults,France,92510.9,66193.61,766,Very Good,2,No,7,Yes,No
9398,Female,34,Early Career Adults,France,0.0,181270.84,488,Poor,2,Yes,2,Yes,No
9399,Male,39,Mid-Career Adults,France,77652.4,25407.59,694,Good,1,Yes,5,Yes,No
9400,Female,31,Early Career Adults,France,98360.03,20973.8,639,Fair,1,No,3,No,No
9401,Female,46,Late Career Adults,Germany,115518.07,76544.9,705,Good,1,No,4,No,Yes
9402,Male,69,Retired Adults,Germany,27288.43,110509.9,810,Exceptional,1,Yes,3,Yes,No
9403,Female,36,Mid-Career Adults,France,0.0,164247.51,638,Fair,1,Yes,6,No,No
9404,Female,43,Mid-Career Adults,Spain,0.0,105149.8,595,Fair,2,No,5,No,No
9405,Male,36,Mid-Career Adults,France,0.0,55868.97,575,Poor,1,Yes,7,Yes,Yes
9406,Male,31,Early Career Adults,France,131996.66,178747.43,850,Exceptional,2,Yes,6,Yes,No
9407,Female,27,Early Career Adults,Spain,121580.42,134720.51,419,Poor,1,No,2,Yes,No
9408,Male,55,Near-Retirement Adults,France,132436.34,978.66,640,Fair,1,Yes,10,No,No
9409,Male,34,Early Career Adults,Spain,0.0,183387.12,570,Poor,2,No,10,Yes,No
9410,Female,46,Late Career Adults,Germany,107978.4,155876.06,640,Fair,2,Yes,5,No,No
9411,Female,40,Mid-Career Adults,Germany,78119.59,119259.34,689,Good,4,Yes,4,No,Yes
9412,Male,26,Early Career Adults,France,98684.15,133720.57,725,Good,1,No,6,No,No
9413,Female,44,Mid-Career Adults,France,0.0,170634.49,751,Very Good,2,Yes,10,No,No
9414,Female,53,Late Career Adults,Spain,0.0,125692.07,544,Poor,1,Yes,9,No,Yes
9415,Female,43,Mid-Career Adults,Germany,129264.05,19150.14,768,Very Good,2,No,2,No,No
9416,Male,37,Mid-Career Adults,Germany,131753.41,86894.67,648,Fair,1,Yes,6,No,No
9417,Female,33,Early Career Adults,Spain,0.0,57975.8,577,Poor,2,Yes,6,No,No
9418,Female,27,Early Career Adults,Spain,0.0,82938.99,639,Fair,1,Yes,2,Yes,No
9419,Male,26,Early Career Adults,Germany,57422.62,79189.4,686,Good,1,Yes,1,Yes,No
9420,Female,28,Early Career Adults,France,0.0,5177.62,657,Fair,2,No,7,Yes,No
9421,Male,34,Early Career Adults,France,144094.2,44510.26,613,Fair,1,Yes,5,No,No
9422,Male,33,Early Career Adults,France,147510.34,190611.92,701,Good,1,Yes,9,No,No
9423,Female,28,Early Career Adults,Spain,161592.76,177834.79,578,Poor,1,Yes,8,No,No
9424,Female,40,Mid-Career Adults,France,0.0,119446.64,689,Good,2,Yes,1,Yes,No
9425,Female,72,Retired Adults,Spain,0.0,50267.69,687,Good,2,Yes,4,Yes,No
9426,Female,53,Late Career Adults,Spain,75225.53,144849.1,499,Poor,2,No,1,No,Yes
9427,Female,39,Mid-Career Adults,Spain,0.0,81901.6,693,Good,2,No,0,No,No
9428,Female,70,Retired Adults,France,87542.89,42576.86,737,Good,2,Yes,9,Yes,No
9429,Female,32,Early Career Adults,France,144581.96,87609.5,651,Fair,1,Yes,8,Yes,No
9430,Male,33,Early Career Adults,France,122568.05,82820.85,753,Very Good,2,Yes,5,Yes,No
9431,Female,24,Young Adults,Spain,172231.93,155144.12,523,Poor,1,No,5,Yes,No
9432,Female,28,Early Career Adults,Germany,171932.26,9578.24,458,Poor,2,Yes,2,Yes,No
9433,Male,39,Mid-Career Adults,France,0.0,170392.59,643,Fair,2,Yes,7,Yes,No
9434,Female,34,Early Career Adults,Spain,0.0,3946.29,638,Fair,2,No,7,No,No
9435,Male,38,Mid-Career Adults,Germany,111798.06,102184.66,685,Good,2,Yes,4,Yes,No
9436,Male,38,Mid-Career Adults,France,0.0,75609.84,684,Good,3,Yes,4,No,No
9437,Female,27,Early Career Adults,France,79336.61,26170.08,670,Good,1,Yes,5,Yes,No
9438,Male,63,Near-Retirement Adults,Germany,120916.52,144727.45,701,Good,3,No,3,No,Yes
9439,Female,31,Early Career Adults,France,142905.51,58134.97,705,Good,1,Yes,3,Yes,No
9440,Male,27,Early Career Adults,Spain,0.0,94620.0,593,Fair,3,No,10,No,Yes
9441,Female,33,Early Career Adults,France,96834.78,108764.69,651,Fair,1,Yes,1,No,No
9442,Male,37,Mid-Career Adults,France,105261.76,149503.54,741,Very Good,2,Yes,9,Yes,No
9443,Male,54,Late Career Adults,Germany,123544.0,120314.75,596,Fair,1,Yes,1,Yes,Yes
9444,Male,41,Mid-Career Adults,Germany,127913.71,44205.95,581,Fair,2,Yes,2,Yes,No
9445,Female,28,Early Career Adults,Spain,95328.6,6129.61,689,Good,1,Yes,5,No,Yes
9446,Male,30,Early Career Adults,France,73218.89,126796.69,544,Poor,1,No,4,Yes,No
9447,Female,41,Mid-Career Adults,France,0.0,27509.52,718,Good,2,No,1,Yes,Yes
9448,Male,35,Mid-Career Adults,Germany,149995.72,42143.55,583,Fair,2,Yes,8,No,No
9449,Male,28,Early Career Adults,Germany,123674.28,87985.2,663,Fair,2,Yes,8,Yes,No
9450,Male,33,Early Career Adults,Germany,124125.26,81884.8,666,Fair,1,Yes,2,No,No
9451,Male,29,Early Career Adults,Spain,159035.45,2705.31,524,Poor,1,Yes,3,No,Yes
9452,Male,27,Early Career Adults,France,0.0,30546.4,599,Fair,2,Yes,5,No,No
9453,Male,27,Early Career Adults,France,156811.74,149402.59,667,Fair,1,Yes,7,Yes,No
9454,Male,52,Late Career Adults,France,0.0,118429.02,727,Good,2,Yes,4,Yes,No
9455,Female,55,Near-Retirement Adults,Spain,0.0,58442.25,689,Good,2,Yes,4,Yes,No
9456,Male,39,Mid-Career Adults,France,150555.83,30414.17,639,Fair,1,Yes,6,No,No
9457,Male,28,Early Career Adults,France,109137.12,58814.41,678,Good,1,Yes,2,Yes,No
9458,Male,36,Mid-Career Adults,France,158351.02,155304.53,523,Poor,2,Yes,8,No,No
9459,Female,47,Late Career Adults,France,0.0,187943.6,650,Fair,1,Yes,9,No,No
9460,Male,35,Mid-Career Adults,Spain,0.0,43036.6,744,Very Good,2,Yes,7,Yes,No
9461,Male,40,Mid-Career Adults,France,0.0,26543.28,697,Good,2,No,4,Yes,No
9462,Female,46,Late Career Adults,Spain,0.0,171928.04,800,Exceptional,2,Yes,6,No,No
9463,Male,24,Young Adults,France,0.0,35611.35,664,Fair,1,No,7,Yes,No
9464,Male,39,Mid-Career Adults,France,0.0,19047.23,740,Very Good,2,Yes,9,No,No
9465,Female,56,Near-Retirement Adults,France,0.0,39820.13,835,Exceptional,2,Yes,2,Yes,No
9466,Male,52,Late Career Adults,France,0.0,129013.59,559,Poor,1,Yes,2,No,Yes
9467,Male,36,Mid-Career Adults,Spain,82729.49,113810.12,676,Good,1,Yes,1,No,No
9468,Female,45,Late Career Adults,Germany,142765.24,34749.65,613,Fair,2,Yes,9,No,No
9469,Female,25,Early Career Adults,France,121172.97,56268.98,713,Good,1,Yes,4,Yes,No
9470,Female,28,Early Career Adults,Germany,132932.14,46630.47,751,Very Good,2,Yes,10,Yes,No
9471,Male,22,Young Adults,France,123374.46,124906.59,523,Poor,1,Yes,8,Yes,No
9472,Female,74,Retired Adults,Germany,161371.5,134869.93,775,Very Good,1,Yes,0,Yes,No
9473,Male,45,Late Career Adults,Spain,0.0,36697.48,608,Fair,2,No,4,No,Yes
9474,Male,51,Late Career Adults,France,79563.36,172200.91,673,Good,2,Yes,8,Yes,No
9475,Male,46,Late Career Adults,France,0.0,137136.46,616,Fair,2,Yes,2,No,No
9476,Female,48,Late Career Adults,Germany,138232.24,57594.78,650,Fair,1,Yes,7,No,No
9477,Female,41,Mid-Career Adults,France,0.0,36548.0,655,Fair,1,No,5,No,Yes
9478,Female,53,Late Career Adults,Germany,81571.05,182960.46,782,Very Good,1,Yes,1,No,Yes
9479,Male,35,Mid-Career Adults,Spain,0.0,42117.9,781,Very Good,2,No,1,No,No
9480,Female,33,Early Career Adults,France,95927.04,199478.05,593,Fair,1,Yes,0,No,No
9481,Male,35,Mid-Career Adults,Spain,116932.59,91092.84,505,Poor,1,Yes,8,No,No
9482,Male,40,Mid-Career Adults,France,0.0,14090.4,707,Good,2,Yes,1,No,Yes
9483,Female,36,Mid-Career Adults,France,79551.12,178267.07,692,Good,1,No,3,Yes,No
9484,Male,30,Early Career Adults,Germany,116416.94,85808.22,813,Exceptional,1,No,1,Yes,No
9485,Male,37,Mid-Career Adults,Spain,88141.1,109659.12,850,Exceptional,1,Yes,4,No,No
9486,Male,32,Early Career Adults,France,177729.13,161642.08,753,Very Good,1,Yes,6,Yes,No
9487,Female,32,Early Career Adults,Spain,0.0,3830.59,850,Exceptional,1,Yes,5,Yes,No
9488,Male,32,Early Career Adults,Spain,123912.78,146636.44,671,Good,2,Yes,6,Yes,No
9489,Female,33,Early Career Adults,France,0.0,144413.92,791,Very Good,1,Yes,3,Yes,Yes
9490,Male,80,Retired Adults,France,0.0,65801.44,624,Fair,1,Yes,3,Yes,No
9491,Female,35,Mid-Career Adults,France,108306.44,192486.24,649,Fair,1,Yes,4,Yes,No
9492,Female,48,Late Career Adults,Germany,102962.62,120852.85,732,Good,1,Yes,4,No,Yes
9493,Female,36,Mid-Career Adults,France,103502.22,146191.82,664,Fair,1,Yes,0,Yes,No
9494,Male,43,Mid-Career Adults,Germany,119654.44,148412.24,789,Very Good,2,No,8,Yes,Yes
9495,Male,33,Early Career Adults,France,183768.47,164119.35,680,Good,1,Yes,10,No,No
9496,Male,37,Mid-Career Adults,France,0.0,163457.55,701,Good,2,Yes,1,No,No
9497,Female,25,Early Career Adults,France,0.0,144978.47,684,Good,2,No,1,Yes,No
9498,Female,52,Late Career Adults,France,140900.97,67288.89,586,Fair,1,Yes,6,Yes,No
9499,Female,25,Early Career Adults,Germany,94049.92,103269.0,522,Poor,2,Yes,5,No,No
9500,Female,27,Early Career Adults,Spain,98926.4,106969.98,739,Good,1,Yes,8,Yes,No
9501,Male,18,Young Adults,Germany,142872.36,117632.63,835,Exceptional,1,Yes,2,Yes,No
9502,Male,29,Early Career Adults,Spain,46057.96,189777.66,790,Very Good,2,Yes,3,Yes,No
9503,Female,48,Late Career Adults,France,119769.77,66032.65,671,Good,1,No,6,Yes,No
9504,Female,44,Mid-Career Adults,France,143244.97,98661.27,560,Poor,1,Yes,5,No,No
9505,Male,28,Early Career Adults,France,79562.98,74687.37,651,Fair,1,Yes,10,Yes,No
9506,Male,69,Retired Adults,France,0.0,149604.18,682,Good,2,No,6,Yes,No
9507,Male,41,Mid-Career Adults,France,0.0,79888.78,808,Exceptional,1,Yes,0,Yes,No
9508,Male,26,Early Career Adults,Spain,96659.64,138775.69,644,Fair,2,Yes,8,Yes,No
9509,Male,29,Early Career Adults,France,0.0,154695.57,688,Good,2,Yes,1,No,No
9510,Female,26,Early Career Adults,France,165947.99,168834.38,617,Fair,2,No,2,Yes,No
9511,Male,33,Early Career Adults,France,92676.3,105817.63,738,Good,1,Yes,4,No,No
9512,Male,45,Late Career Adults,France,83195.12,48682.1,663,Fair,1,Yes,5,Yes,No
9513,Male,48,Late Career Adults,France,129387.94,147955.91,515,Poor,1,No,5,Yes,Yes
9514,Female,28,Early Career Adults,France,0.0,56185.98,845,Exceptional,2,Yes,9,Yes,No
9515,Male,38,Mid-Career Adults,Spain,130233.14,81861.1,639,Fair,1,Yes,9,Yes,No
9516,Female,32,Early Career Adults,France,123502.53,69826.8,557,Poor,1,Yes,3,Yes,No
9517,Male,37,Mid-Career Adults,Germany,140894.06,118059.19,543,Poor,2,Yes,8,Yes,No
9518,Male,44,Mid-Career Adults,Germany,163867.86,112333.22,585,Fair,1,Yes,7,Yes,No
9519,Female,27,Early Career Adults,France,0.0,14546.76,610,Fair,2,Yes,2,No,No
9520,Female,18,Young Adults,Germany,93816.7,126172.11,727,Good,2,Yes,2,No,No
9521,Female,40,Mid-Career Adults,Spain,0.0,3560.0,540,Poor,2,Yes,8,No,No
9522,Male,35,Mid-Career Adults,France,0.0,88878.15,418,Poor,2,Yes,7,Yes,No
9523,Female,32,Early Career Adults,France,114668.89,84605.0,660,Fair,1,Yes,0,No,No
9524,Male,38,Mid-Career Adults,Germany,146756.68,78268.61,850,Exceptional,1,Yes,5,No,No
9525,Female,46,Late Career Adults,France,150213.71,120668.46,618,Fair,1,Yes,6,No,Yes
9526,Male,18,Young Adults,Germany,111183.53,10063.75,642,Fair,2,No,5,Yes,No
9527,Female,40,Mid-Career Adults,France,99816.46,163989.66,850,Exceptional,1,Yes,9,Yes,Yes
9528,Male,34,Early Career Adults,France,0.0,60584.33,739,Good,1,Yes,9,No,No
9529,Female,41,Mid-Career Adults,France,0.0,94170.84,508,Poor,2,Yes,5,Yes,No
9530,Male,41,Mid-Career Adults,France,0.0,167181.77,667,Fair,2,No,6,No,No
9531,Female,60,Near-Retirement Adults,France,0.0,38914.51,741,Very Good,1,Yes,5,Yes,No
9532,Male,29,Early Career Adults,France,0.0,91196.67,592,Fair,2,Yes,7,Yes,No
9533,Female,45,Late Career Adults,Germany,86714.06,85869.89,651,Fair,1,Yes,6,No,Yes
9534,Male,52,Late Career Adults,Spain,0.0,57337.79,773,Very Good,2,Yes,2,No,No
9535,Male,41,Mid-Career Adults,Spain,132838.07,175347.28,850,Exceptional,1,Yes,8,Yes,No
9536,Female,42,Mid-Career Adults,Germany,128707.31,63092.65,550,Poor,1,Yes,10,No,Yes
9537,Male,40,Mid-Career Adults,France,0.0,109742.55,783,Very Good,2,Yes,6,No,No
9538,Male,29,Early Career Adults,France,0.0,124489.88,777,Very Good,2,Yes,2,No,No
9539,Male,29,Early Career Adults,France,123192.12,56971.41,659,Fair,1,Yes,6,Yes,Yes
9540,Male,46,Late Career Adults,Germany,115248.11,130752.01,727,Good,4,Yes,3,No,Yes
9541,Male,38,Mid-Career Adults,France,59360.77,191457.06,603,Fair,1,Yes,8,Yes,No
9542,Male,37,Mid-Career Adults,Spain,0.0,96442.86,644,Fair,2,Yes,9,Yes,No
9543,Female,35,Mid-Career Adults,France,112668.7,122584.29,647,Fair,1,No,6,Yes,No
9544,Female,37,Mid-Career Adults,Germany,138503.51,57215.85,648,Fair,2,Yes,7,No,No
9545,Male,57,Near-Retirement Adults,Spain,0.0,195940.96,721,Good,1,Yes,1,Yes,No
9546,Male,29,Early Career Adults,France,0.0,105448.74,524,Poor,2,Yes,7,Yes,No
9547,Female,34,Early Career Adults,France,0.0,37870.29,626,Fair,2,Yes,3,Yes,No
9548,Male,43,Mid-Career Adults,France,0.0,52534.81,569,Poor,2,Yes,7,No,No
9549,Male,36,Mid-Career Adults,Spain,157267.95,141533.19,578,Poor,2,Yes,1,No,No
9550,Female,40,Mid-Career Adults,France,133871.05,50568.02,769,Very Good,1,Yes,9,Yes,No
9551,Male,31,Early Career Adults,Germany,141989.27,26116.82,694,Good,2,Yes,4,No,No
9552,Female,41,Mid-Career Adults,France,0.0,152054.33,664,Fair,1,Yes,5,Yes,No
9553,Male,38,Mid-Career Adults,France,0.0,1528.4,646,Fair,2,Yes,7,No,No
9554,Female,29,Early Career Adults,France,46388.16,127939.26,779,Very Good,3,Yes,3,No,Yes
9555,Female,72,Retired Adults,Germany,148666.99,2605.65,782,Very Good,1,Yes,5,No,Yes
9556,Male,34,Early Career Adults,Germany,115101.5,57841.89,769,Very Good,1,No,7,No,Yes
9557,Male,67,Retired Adults,Germany,148363.38,186995.17,655,Fair,1,Yes,6,Yes,No
9558,Male,46,Late Career Adults,Spain,0.0,5549.11,623,Fair,1,Yes,4,No,Yes
9559,Female,39,Mid-Career Adults,Spain,144102.32,11682.36,705,Good,1,Yes,8,Yes,No
9560,Male,41,Mid-Career Adults,France,128876.71,106939.34,686,Good,3,Yes,5,Yes,Yes
9561,Male,36,Mid-Career Adults,Germany,118448.15,53172.02,678,Good,2,Yes,6,No,No
9562,Male,39,Mid-Career Adults,France,0.0,114388.98,738,Good,2,Yes,5,Yes,No
9563,Male,28,Early Career Adults,France,0.0,2151.17,703,Good,2,No,9,Yes,No
9564,Male,42,Mid-Career Adults,Spain,0.0,183492.9,554,Poor,2,No,1,Yes,No
9565,Female,38,Mid-Career Adults,France,135979.01,76582.95,582,Fair,4,Yes,9,Yes,Yes
9566,Male,37,Mid-Career Adults,France,117271.8,104217.96,644,Fair,2,Yes,6,No,Yes
9567,Male,29,Early Career Adults,France,0.0,8982.75,724,Good,1,Yes,4,No,No
9568,Male,33,Early Career Adults,France,0.0,9984.4,593,Fair,2,No,1,No,No
9569,Female,30,Early Career Adults,Spain,0.0,19500.1,710,Good,2,Yes,10,No,No
9570,Male,35,Mid-Career Adults,France,129205.49,79146.36,631,Fair,1,Yes,8,Yes,No
9571,Female,41,Mid-Career Adults,Spain,0.0,191694.77,739,Good,1,Yes,8,No,Yes
9572,Male,18,Young Adults,Spain,0.0,59645.24,644,Fair,1,No,7,Yes,Yes
9573,Male,35,Mid-Career Adults,Germany,104015.54,55207.88,652,Fair,2,Yes,7,Yes,No
9574,Male,37,Mid-Career Adults,Spain,0.0,166177.3,554,Poor,2,Yes,3,No,No
9575,Female,30,Early Career Adults,France,0.0,136356.97,483,Poor,2,No,9,No,No
9576,Female,42,Mid-Career Adults,Germany,103873.39,148611.52,669,Fair,1,Yes,1,No,No
9577,Female,52,Late Career Adults,Germany,112383.03,85516.37,841,Exceptional,1,Yes,3,No,Yes
9578,Male,34,Early Career Adults,France,117731.79,55120.79,662,Fair,2,No,2,Yes,No
9579,Male,45,Late Career Adults,Germany,135827.33,131778.58,821,Exceptional,2,Yes,0,Yes,No
9580,Male,38,Mid-Career Adults,France,114135.17,153269.98,783,Very Good,1,Yes,9,No,No
9581,Female,28,Early Career Adults,France,0.0,164864.67,850,Exceptional,2,Yes,9,Yes,No
9582,Male,62,Near-Retirement Adults,France,118756.62,20367.68,559,Poor,1,Yes,6,Yes,No
9583,Male,34,Early Career Adults,Spain,98382.72,39542.0,602,Fair,1,Yes,8,No,No
9584,Male,41,Mid-Career Adults,Germany,100520.92,19412.8,563,Poor,1,Yes,2,Yes,Yes
9585,Female,35,Mid-Career Adults,Spain,79858.13,127977.66,695,Good,2,Yes,7,Yes,No
9586,Female,20,Young Adults,France,0.0,20508.85,546,Poor,1,No,6,Yes,No
9587,Female,76,Retired Adults,Germany,95052.29,176244.87,719,Good,1,Yes,10,No,No
9588,Male,42,Mid-Career Adults,Germany,177728.55,105013.63,539,Poor,1,Yes,1,No,No
9589,Male,71,Retired Adults,France,83116.68,27597.76,632,Fair,1,Yes,3,Yes,No
9590,Male,34,Early Career Adults,Germany,111565.91,121073.23,772,Very Good,1,Yes,7,Yes,No
9591,Male,40,Mid-Career Adults,Spain,83015.71,101089.76,708,Good,1,Yes,8,No,No
9592,Female,28,Early Career Adults,Germany,124511.01,114258.18,668,Fair,1,No,1,No,No
9593,Female,67,Retired Adults,France,130652.52,22762.23,738,Good,1,No,1,Yes,No
9594,Male,55,Near-Retirement Adults,France,0.0,7008.65,785,Very Good,2,Yes,5,Yes,No
9595,Male,61,Near-Retirement Adults,France,0.0,81299.17,597,Fair,2,Yes,5,Yes,No
9596,Male,37,Mid-Career Adults,France,121854.45,147521.35,531,Poor,1,Yes,7,No,No
9597,Male,26,Early Career Adults,France,0.0,6177.83,509,Poor,2,Yes,10,Yes,No
9598,Male,35,Mid-Career Adults,France,86893.28,59374.82,508,Poor,1,No,1,No,No
9599,Female,32,Early Career Adults,Germany,79523.13,157648.12,749,Very Good,1,No,7,Yes,No
9600,Female,55,Near-Retirement Adults,Germany,131033.76,75685.59,621,Fair,1,No,7,Yes,Yes
9601,Female,33,Early Career Adults,France,89939.62,136540.09,659,Fair,1,Yes,7,No,No
9602,Female,59,Near-Retirement Adults,Germany,95727.05,97939.4,634,Fair,1,No,3,No,Yes
9603,Male,39,Mid-Career Adults,France,0.0,36267.21,675,Good,2,No,7,Yes,No
9604,Male,31,Early Career Adults,France,155047.56,186064.34,770,Very Good,2,Yes,3,Yes,No
9605,Female,29,Early Career Adults,France,0.0,176152.7,736,Good,2,No,9,No,No
9606,Male,44,Mid-Career Adults,France,118569.03,82117.2,524,Poor,2,No,10,No,No
9607,Male,28,Early Career Adults,France,0.0,151925.25,674,Good,1,Yes,5,Yes,No
9608,Male,44,Mid-Career Adults,Spain,0.0,142287.65,700,Good,2,Yes,9,No,No
9609,Female,35,Mid-Career Adults,France,0.0,36557.55,741,Very Good,2,Yes,1,No,No
9610,Male,40,Mid-Career Adults,France,0.0,129975.34,455,Poor,3,No,1,Yes,No
9611,Male,37,Mid-Career Adults,Spain,130461.02,21967.15,608,Fair,1,Yes,2,No,No
9612,Male,36,Mid-Career Adults,France,0.0,53477.76,776,Very Good,2,Yes,1,No,No
9613,Male,33,Early Career Adults,France,0.0,178067.33,635,Fair,3,No,1,No,Yes
9614,Female,37,Mid-Career Adults,France,0.0,171039.56,746,Very Good,2,No,4,Yes,No
9615,Female,47,Late Career Adults,Spain,0.0,150802.41,692,Good,2,Yes,3,No,Yes
9616,Male,35,Mid-Career Adults,Spain,61172.04,82951.12,683,Good,1,No,9,No,No
9617,Female,35,Mid-Career Adults,Germany,90194.34,57064.57,591,Fair,2,Yes,2,No,No
9618,Female,24,Young Adults,France,95508.2,45755.0,581,Fair,1,Yes,3,Yes,No
9619,Male,35,Mid-Career Adults,Germany,99967.76,176882.08,684,Good,1,Yes,3,Yes,No
9620,Male,37,Mid-Career Adults,Spain,101470.29,88838.14,561,Poor,1,No,4,Yes,No
9621,Female,33,Early Career Adults,Germany,70541.06,88592.8,718,Good,1,No,4,No,No
9622,Male,31,Early Career Adults,France,112211.61,26261.42,590,Fair,1,Yes,8,No,No
9623,Female,47,Late Career Adults,France,154543.98,29586.73,573,Poor,1,Yes,8,No,No
9624,Female,40,Mid-Career Adults,France,111098.85,172321.21,350,Poor,1,Yes,0,Yes,Yes
9625,Female,44,Mid-Career Adults,Germany,131873.07,158036.72,504,Poor,2,Yes,0,Yes,Yes
9626,Male,27,Early Career Adults,Spain,137275.36,115733.16,813,Exceptional,1,No,1,Yes,No
9627,Male,31,Early Career Adults,Spain,153316.14,59927.99,641,Fair,1,Yes,3,No,No
9628,Female,22,Young Adults,France,0.0,44377.65,662,Fair,2,Yes,9,Yes,No
9629,Male,44,Mid-Career Adults,Spain,121250.04,79691.4,497,Poor,1,No,2,Yes,No
9630,Male,31,Early Career Adults,France,109578.04,51503.51,716,Good,2,Yes,8,Yes,No
9631,Female,37,Mid-Career Adults,France,53573.18,62830.97,526,Poor,1,Yes,5,No,No
9632,Female,34,Early Career Adults,Germany,58003.41,90346.1,760,Very Good,1,Yes,6,No,No
9633,Female,31,Early Career Adults,France,113000.66,40467.82,669,Fair,1,Yes,6,No,No
9634,Male,27,Early Career Adults,France,0.0,51620.94,655,Fair,2,Yes,10,No,No
9635,Female,49,Late Career Adults,France,0.0,65466.93,547,Poor,1,No,2,No,Yes
9636,Female,40,Mid-Career Adults,Germany,139973.65,667.66,648,Fair,1,Yes,5,Yes,Yes
9637,Female,31,Early Career Adults,France,151290.16,172437.12,790,Very Good,1,Yes,2,Yes,No
9638,Female,50,Late Career Adults,Germany,121498.11,106061.47,744,Very Good,2,No,1,Yes,Yes
9639,Female,32,Early Career Adults,Spain,103515.39,177622.38,761,Very Good,2,Yes,4,Yes,No
9640,Female,35,Mid-Career Adults,France,0.0,191520.5,750,Very Good,1,Yes,3,No,No
9641,Male,34,Early Career Adults,France,0.0,95686.6,680,Good,2,Yes,9,Yes,No
9642,Male,38,Mid-Career Adults,Spain,106687.76,173776.5,704,Good,1,Yes,6,No,No
